"SADMIN";"SIEBEL8";"";"";"000353471036663710";"";"3000000445";"VEND";"";"";"";"00";"Ejecucion exitosa";"FRMO-00083"
"SADMIN";"SIEBEL8";"";"";"000353471036662266";"";"3000000445";"VEND";"";"";"";"00";"Ejecucion exitosa";"FRMO-00083"
"SADMIN";"SIEBEL8";"";"";"000353471036663728";"";"3000000445";"VEND";"";"";"";"00";"Ejecucion exitosa";"FRMO-00083"
"SADMIN";"SIEBEL8";"";"";"000353471036662290";"";"3000000445";"VEND";"";"";"";"00";"Ejecucion exitosa";"FRMO-00083"
"gabriel_Nov_18_427pm";"SIEBEL8";"";"";"000353471036657233";"";"3000000445";"NVEN";"";"";"";"02";"Este IMEI ya posee el status no vendido";"FRMO-00083"
"gabriel_Nov_18_427pm";"SIEBEL8";"";"";"000353471036657233";"";"3000000445";"VEND";"";"";"";"00";"Ejecucion exitosa";"FRMO-00083"
"gabriel_Nov_18_427pm";"SIEBEL8";"";"";"000353471036657233";"";"3000000445";"NVEN";"";"";"";"00";"Ejecucion exitosa";"FRMO-00083"
"gabriel_Nov_18_427pm";"SIEBEL8";"";"";"000353471036657233";"";"3000000445";"NVEN";"";"";"";"02";"Este IMEI ya posee el status no vendido";"FRMO-00083"
"gabriel_Nov_18_427pm";"SIEBEL8";"";"";"000353471036657233";"";"3000000445";"VEND";"";"";"";"00";"Ejecucion exitosa";"FRMO-00083"
"gabriel_Nov_18_427pm";"SIEBEL8";"";"";"000353471036657233";"";"3000000445";"NVEN";"";"";"";"00";"Ejecucion exitosa";"FRMO-00083"
"gabriel_Nov_18_427pm";"SIEBEL8";"";"";"000353471036657233";"";"3000000445";"NVEN";"";"";"";"02";"Este IMEI ya posee el status no vendido";"FRMO-00083"
"gabriel_Nov_18_427pm";"SIEBEL8";"";"";"000353471036657233";"";"3000000445";"VEND";"";"";"";"00";"Ejecucion exitosa";"FRMO-00083"
"gabriel_Nov_18_427pm";"SIEBEL8";"";"";"000353471036657233";"";"3000000445";"NVEN";"";"";"";"00";"Ejecucion exitosa";"FRMO-00083"
"SADMIN";"SIEBEL8";"";"";"000353471036657233";"";"3000000445";"VEND";"";"";"";"00";"Ejecucion exitosa";"FRMO-00083"
"gabriel_Nov_18_427pm";"SIEBEL8";"";"";"000353471036657233";"";"3000000445";"NVEN";"";"";"";"00";"Ejecucion exitosa";"FRMO-00083"
"gabriel_Nov_18_427pm";"SIEBEL8";"";"";"000353471036138416";"";"3000000445";"NVEN";"";"";"";"02";"Este IMEI ya posee el status no vendido";"FRMO-00083"
"gabriel_Nov_18_427pm";"SIEBEL8";"";"";"000353471036169718";"";"3000000445";"NVEN";"";"";"";"00";"Ejecucion exitosa";"FRMO-00083"
"gabriel_Nov_18_427pm";"SIEBEL8";"";"";"000353471036176622";"";"3000000445";"NVEN";"";"";"";"00";"Ejecucion exitosa";"FRMO-00083"
